fir_id,date,day,station,location,ipc_sections,narrative,ground_truth_flag
UP-FIR-1205,2024-02-01,32,Sihani Gate PS,"Sihani Gate PS, Ghaziabad",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1205/2024 registered at Sihani Gate PS, Ghaziabad. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Deepak Gautam, Vikram Singh were identified operating in jurisdiction of Ghaziabad. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9412000024",syndicate
UP-FIR-1206,2024-02-08,39,Indirapuram PS,"Indirapuram PS, Ghaziabad",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1206/2024 registered at Indirapuram PS, Ghaziabad. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Sonu Tyagi, Babloo Tiwari, Pramod Gurjar were identified operating in jurisdiction of Ghaziabad. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9412000906",local_crime
UP-FIR-1207,2024-03-25,85,Ayodhya Kotwali PS,"Ayodhya Kotwali PS, Ayodhya",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1207/2024 registered at Ayodhya Kotwali PS, Ayodhya. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Dharmendra Rajput, Chhotu Gupta were identified operating in jurisdiction of Ayodhya. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9839000774",local_crime
UP-FIR-1208,2024-08-21,234,Cantt PS,"Cantt PS, Gorakhpur",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1208/2024 registered at Cantt PS, Gorakhpur. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Rizwan Kushwaha were identified operating in jurisdiction of Gorakhpur. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9125000521 operating vehicle registration UP-70-AB-8959.",local_crime
UP-FIR-1209,2024-03-27,87,Barra PS,"Barra PS, Kanpur Nagar",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1209/2024 registered at Barra PS, Kanpur Nagar. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Brijesh Tripathi, Bablu Verma were identified operating in jurisdiction of Kanpur Nagar. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 7007001225",local_crime
UP-FIR-1210,2024-05-23,144,Sector 39 PS,"Sector 39 PS, Gautam Buddha Nagar (Noida)",NDPS Act Sec 8/20/21,"Case Crime No. 1210/2024 registered at Sector 39 PS, Gautam Buddha Nagar (Noida). Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Mahesh Shukla were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9927001378",local_crime
UP-FIR-1211,2024-07-14,196,Kotwali PS,"Kotwali PS, Jhansi",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1211/2024 registered at Kotwali PS, Jhansi. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Munna Yadav, Brijesh Kushwaha were identified operating in jurisdiction of Jhansi. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 7500000843 operating vehicle registration UP-16-TZ-4434.",local_crime
UP-FIR-1212,2024-01-11,11,Nauchandi PS,"Nauchandi PS, Meerut",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1212/2024 registered at Nauchandi PS, Meerut. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Rizwan Khan, Mahesh Verma were identified operating in jurisdiction of Meerut. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9125000667 operating vehicle registration UP-78-EF-1442.",local_crime
UP-FIR-1213,2024-01-19,19,Sector 20 PS,"Sector 20 PS, Gautam Buddha Nagar (Noida)",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1213/2024 registered at Sector 20 PS, Gautam Buddha Nagar (Noida). Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Mahesh Pal, Alok Dubey were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9927001861 operating vehicle registration UP-80-NP-1742.",local_crime
UP-FIR-1214,2024-07-13,195,Mahanagar PS,"Mahanagar PS, Lucknow",NDPS Act Sec 8/20/21,"Case Crime No. 1214/2024 registered at Mahanagar PS, Lucknow. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Sunil Khan were identified operating in jurisdiction of Lucknow. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 7007001916 operating vehicle registration UP-93-LM-2677.",local_crime
UP-FIR-1215,2024-02-03,34,Kavi Nagar PS,"Kavi Nagar PS, Ghaziabad",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1215/2024 registered at Kavi Nagar PS, Ghaziabad. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Pappu Rajput, Atiq Gautam were identified operating in jurisdiction of Ghaziabad. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9450001312",local_crime
UP-FIR-1216,2024-03-06,66,Kotwali PS,"Kotwali PS, Jhansi",NDPS Act Sec 8/20/21,"Case Crime No. 1216/2024 registered at Kotwali PS, Jhansi. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Mukhtar Dubey, Munna Verma, Ramesh Pandey were identified operating in jurisdiction of Jhansi. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9450000090",syndicate
UP-FIR-1217,2024-04-22,113,Sadar Bazar PS,"Sadar Bazar PS, Meerut",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1217/2024 registered at Sadar Bazar PS, Meerut. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Imran Khan were identified operating in jurisdiction of Meerut. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9450000644",local_crime
UP-FIR-1218,2024-02-12,43,Partapur PS,"Partapur PS, Meerut",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1218/2024 registered at Partapur PS, Meerut. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Anil Kushwaha were identified operating in jurisdiction of Meerut. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 7007000624 operating vehicle registration UP-70-GH-0711.",local_crime
UP-FIR-1219,2024-01-10,10,Gorakhnath PS,"Gorakhnath PS, Gorakhpur",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 1219/2024 registered at Gorakhnath PS, Gorakhpur. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Neeraj Qureshi, Satish Chauhan, Deepak Srivastav were identified operating in jurisdiction of Gorakhpur. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 9450001350",local_crime
UP-FIR-1220,2024-06-11,163,Dhoomanganj PS,"Dhoomanganj PS, Prayagraj",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 1220/2024 registered at Dhoomanganj PS, Prayagraj. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Brijesh Gurjar were identified operating in jurisdiction of Prayagraj. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 9125000380 operating vehicle registration UP-78-EF-6562.",local_crime
UP-FIR-1221,2024-02-26,57,Etmadpur PS,"Etmadpur PS, Agra",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1221/2024 registered at Etmadpur PS, Agra. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Neeraj Gautam, Akhilesh Nagar were identified operating in jurisdiction of Agra. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 7500000362 operating vehicle registration UP-14-NP-6256.",local_crime
UP-FIR-1222,2024-05-21,142,Mahanagar PS,"Mahanagar PS, Lucknow",Arms Act Sec 25/27,"Case Crime No. 1222/2024 registered at Mahanagar PS, Lucknow. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Pramod Kushwaha, Imran Gurjar were identified operating in jurisdiction of Lucknow. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 7500001569 operating vehicle registration UP-15-CD-6777.",local_crime
UP-FIR-1223,2024-03-08,68,Knowledge Park PS,"Knowledge Park PS, Gautam Buddha Nagar (Noida)",IPC 302 / BNS 103 (Murder),"Case Crime No. 1223/2024 registered at Knowledge Park PS, Gautam Buddha Nagar (Noida). Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Pankaj Chaudhary were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 8840001103",local_crime
UP-FIR-1224,2024-07-16,198,Chowk PS,"Chowk PS, Lucknow",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1224/2024 registered at Chowk PS, Lucknow. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Tariq Shukla were identified operating in jurisdiction of Lucknow. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9839000454",local_crime
UP-FIR-1225,2024-06-09,161,Katra PS,"Katra PS, Prayagraj",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1225/2024 registered at Katra PS, Prayagraj. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Ravindra Chauhan were identified operating in jurisdiction of Prayagraj. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9927000726",local_crime
UP-FIR-1226,2024-04-23,114,Nawabad PS,"Nawabad PS, Jhansi",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1226/2024 registered at Nawabad PS, Jhansi. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Anil Srivastav were identified operating in jurisdiction of Jhansi. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9415000555",local_crime
UP-FIR-1227,2024-08-07,220,Indirapuram PS,"Indirapuram PS, Ghaziabad",IPC 302 / BNS 103 (Murder),"Case Crime No. 1227/2024 registered at Indirapuram PS, Ghaziabad. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Rizwan Nishad, Satish Qureshi, Vikram Nagar were identified operating in jurisdiction of Ghaziabad. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 9415001461 operating vehicle registration UP-70-RS-4941.",local_crime
UP-FIR-1228,2024-03-10,70,Prem Nagar PS,"Prem Nagar PS, Jhansi",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1228/2024 registered at Prem Nagar PS, Jhansi. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Sunil Gupta were identified operating in jurisdiction of Jhansi. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9125001302 operating vehicle registration UP-70-NP-2238.",local_crime
UP-FIR-1229,2024-07-25,207,Indirapuram PS,"Indirapuram PS, Ghaziabad",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 1229/2024 registered at Indirapuram PS, Ghaziabad. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Bablu Dubey, Mukhtar Shukla, Babloo Khan were identified operating in jurisdiction of Ghaziabad. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 8006001061 operating vehicle registration UP-25-CD-8140.",local_crime
UP-FIR-1230,2024-08-15,228,Lisari Gate PS,"Lisari Gate PS, Meerut",Arms Act Sec 25/27,"Case Crime No. 1230/2024 registered at Lisari Gate PS, Meerut. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Neeraj Qureshi, Santosh Gupta were identified operating in jurisdiction of Meerut. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9412001721 operating vehicle registration UP-15-GH-9361.",local_crime
UP-FIR-1231,2024-07-04,186,Brahmpuri PS,"Brahmpuri PS, Meerut",NDPS Act Sec 8/20/21,"Case Crime No. 1231/2024 registered at Brahmpuri PS, Meerut. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Ramesh Bind, Pankaj Tomar were identified operating in jurisdiction of Meerut. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9839001677",local_crime
UP-FIR-1232,2024-07-04,186,George Town PS,"George Town PS, Prayagraj",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1232/2024 registered at George Town PS, Prayagraj. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Aslam Tripathi, Imran Qureshi were identified operating in jurisdiction of Prayagraj. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9839001313",local_crime
UP-FIR-1233,2024-02-06,37,Shahganj PS,"Shahganj PS, Agra",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1233/2024 registered at Shahganj PS, Agra. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Dhananjay Gupta, Akhilesh Mishra, Bablu Khan were identified operating in jurisdiction of Agra. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9450001685 operating vehicle registration UP-65-RS-8749.",local_crime
UP-FIR-1234,2024-02-18,49,Baradari PS,"Baradari PS, Bareilly",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 1234/2024 registered at Baradari PS, Bareilly. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Suresh Gurjar, Babloo Verma, Atiq Qureshi were identified operating in jurisdiction of Bareilly. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9450000777",local_crime
UP-FIR-1235,2024-01-23,23,Cantt PS,"Cantt PS, Ayodhya",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1235/2024 registered at Cantt PS, Ayodhya. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Bablu Dubey, Guddu Nishad were identified operating in jurisdiction of Ayodhya. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9125001365",local_crime
UP-FIR-1236,2024-07-21,203,Chinhat PS,"Chinhat PS, Lucknow",IPC 386 / BNS 308 (Extortion),"Case Crime No. 1236/2024 registered at Chinhat PS, Lucknow. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Bablu Mishra, Babloo Singh were identified operating in jurisdiction of Lucknow. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9927001010 operating vehicle registration UP-14-AB-7273.",local_crime
